  2009      1     15      7     30      0      13.99      24.02     -20.61     -42.41 
  2009      1     15      8      0      0      35.15      24.14     -25.33     -48.63 
  2009      1     15      8     30      0      20.72      23.91     -15.13     -44.51 
  2009      1     15      9      0      0      23.41      23.73     -28.02     -26.21 
  2009      1     15      9     30      0      20.33      23.60      -8.45     -43.43 
  2009      1     15     10      0      0      15.52      23.48      27.16     -10.19 
  2009      1     15     10     30      0       9.56      23.39       4.61      -6.87 
  2009      1     15     11      0      0       1.09      23.34     -18.88     -45.38 
  2009      1     15     11     30      0     -10.45      23.32       0.70     -24.42 
  2009      1     15     12      0      0     -13.72      23.31       8.25     -49.51 
  2009      1     15     12     30      0     -28.82      23.30      19.07     -49.51 
  2009      1     15     13      0      0     -31.04      23.30      17.99     -46.12 
  2009      1     15     13     30      0     -35.56      23.31      24.38     -19.49 
  2009      1     15     14      0      0     -43.54      23.35      -3.62      50.77 
  2009      1     15     14     30      0     -37.77      23.41      -5.72      33.39 
  2009      1     15     15      0      0     -33.92      23.49      -0.74       5.85 
  2009      1     15     15     30      0     -29.21      23.56       2.59       9.35 
  2009      1     15     16      0      0     -28.15      23.60     -24.92      27.79 
  2009      1     15     16     30      0      -8.14      23.56      -5.31       3.79 
  2009      1     15     17      0      0       6.10      23.50     -33.88      28.59 
  2009      1     15     17     30      0      21.87      23.42     -27.91      16.76 
  2009      1     15     18      0      0      34.67      23.35     -31.30      25.42 
  2009      1     15     18     30      0      30.15      23.29     -21.50       8.89 
  2009      1     15     19      0      0      43.42      23.23     -15.75       5.61 
  2009      1     15     19     30      0      37.07      23.18     -29.37     -23.41 
  2009      1     15     20      0      0      33.42      23.15     -36.23      16.17 
  2009      1     15     20     30      0      24.86      23.14     -36.23      15.25 
  2009      1     15     21      0      0      21.58      23.16     -36.23       9.56 
  2009      1     15     21     30      0      17.54      23.20       1.89      -3.87 
  2009      1     15     22      0      0      12.93      23.26      -0.97      -4.81 
  2009      1     15     22     30      0       3.88      23.32      -8.31      -8.00 
  2009      1     15     23      0      0      -0.35      23.36     -28.16     -46.43 
  2009      1     15     23     30      0     -10.35      23.39     -29.29     -42.57 
  2009      1     16      0      0      0     -17.66      23.43     -36.23     -35.68 
  2009      1     16      0     30      0     -22.95      23.48      -4.55      -0.22 
  2009      1     16      1      0      0     -31.42      23.52       1.28      -5.84 
  2009      1     16      1     30      0     -45.08      23.58      -3.85      -7.81 
  2009      1     16      2      0      0     -50.37      23.64     -19.81     -39.60 
  2009      1     16      2     30      0     -50.66      23.72      -5.17      -4.03 
  2009      1     16      3      0      0     -52.10      23.78       0.99      -0.57 
  2009      1     16      3     30      0     -52.97      23.83       1.00      -3.80 
  2009      1     16      4      0      0     -48.26      23.86     -15.30     -10.17 
  2009      1     16      4     30      0     -42.48      23.90     -19.48     -25.45 
  2009      1     16      5      0      0     -32.86      23.94       4.12       0.48 
  2009      1     16      5     30      0     -26.23      23.97       3.99       1.61 
  2009      1     16      6      0      0     -10.26      24.02       4.54       1.84 
  2009      1     16      6     30      0       8.21      24.05     -17.22      11.38 
  2009      1     16      7      0      0      14.08      24.06       2.89       3.00 
  2009      1     16      7     30      0      18.70      24.05      -7.27       7.85 
  2009      1     16      8      0      0      24.37      24.05       1.63       7.45 
  2009      1     16      8     30      0      29.76      24.04      27.16      36.77 
  2009      1     16      9      0      0      23.32      24.04      27.16      36.06 
  2009      1     16      9     30      0      24.66      24.05      24.20      30.06 
  2009      1     16     10      0      0      15.81      24.05       4.93      13.96 
  2009      1     16     10     30      0      17.74      23.98      17.47      22.16 
  2009      1     16     11      0      0       6.87      23.91      14.80       5.55 
  2009      1     16     11     30      0       2.63      23.89      18.37      19.39 
  2009      1     16     12      0      0      -1.79      23.89      10.74      26.02 
  2009      1     16     12     30      0      -8.52      23.89      18.51      43.61 
  2009      1     16     13      0      0     -24.59      23.89       0.84      30.75 
  2009      1     16     13     30      0     -25.07      23.91      -3.85      28.21 
  2009      1     16     14      0      0     -28.25      23.93      -9.01      33.25 
  2009      1     16     14     30      0     -31.04      23.94      -6.91      21.91 
  2009      1     16     15      0      0     -29.69      23.95     -13.50      26.47 
  2009      1     16     15     30      0     -34.79      23.97     -17.83      50.77 
  2009      1     16     16      0      0     -22.95      24.00     -17.73      50.77 
  2009      1     16     16     30      0     -14.01      24.05     -18.85      50.77 
  2009      1     16     17      0      0      -8.81      24.24      -8.48      19.12 
  2009      1     16     17     30      0       5.33      24.61      -9.73      43.85 
  2009      1     16     18      0      0      18.51      24.96     -17.98      22.61 
  2009      1     16     18     30      0      22.93      25.09     -36.23      20.19 
  2009      1     16     19      0      0      35.44      25.17     -36.23      21.91 
  2009      1     16     19     30      0      37.26      25.20     -20.50      -4.51 
  2009      1     16     20      0      0      39.57      25.25      -2.55      -9.98 
  2009      1     16     20     30      0      39.96      25.20     -33.72       0.18 
  2009      1     16     21      0      0      36.11      25.12      12.27       1.40 
  2009      1     16     21     30      0      28.90      25.06     -34.19     -20.29 
  2009      1     16     22      0      0      24.95      24.89     -35.19     -16.48 
  2009      1     16     22     30      0       9.18      24.77     -23.87      -3.93 
  2009      1     16     23      0      0       6.67      24.71     -15.51      -8.32 
  2009      1     16     23     30      0       3.02      24.69      -6.16      -5.83 
  2009      1     17      0      0      0      -3.04      24.73      -7.73     -15.31 
  2009      1     17      0     30      0      -8.33      24.79       2.80     -37.37 
  2009      1     17      1      0      0     -13.62      24.85      -1.38     -19.54 
  2009      1     17      1     30      0     -16.89      24.91     -20.31       3.55 
  2009      1     17      2      0      0     -23.44      24.99     -22.44      -9.07 
  2009      1     17      2     30      0     -32.09      25.08      -5.68      -1.43 
  2009      1     17      3      0      0     -34.98      25.20      -9.07      -8.52 
  2009      1     17      3     30      0     -36.90      25.31     -31.13     -23.58 
  2009      1     17      4      0      0     -39.21      25.43       6.89      -0.24 
  2009      1     17      4     30      0     -33.92      25.57       1.45      -0.38 
  2009      1     17      5      0      0     -27.67      25.68      16.62      -6.44 
  2009      1     17      5     30      0     -19.88      25.76      -8.14     -18.28 
  2009      1     17      6      0      0     -11.51      25.85     -25.71      -3.38 
  2009      1     17      6     30      0      -1.21      25.91      -7.98     -24.04 
  2009      1     17      7      0      0      11.20      25.94      -7.73      -8.09 
  2009      1     17      7     30      0      12.73      25.91       0.46       0.19 
  2009      1     17      8      0      0      15.14      25.66       0.78      -5.94 
  2009      1     17      8     30      0      18.22      25.53       4.82       1.41 
  2009      1     17      9      0      0      17.54      25.42       3.12       0.83 
  2009      1     17      9     30      0      14.08      25.29      -0.09       3.96 
  2009      1     17     10      0      0      10.62      25.19       4.03      -5.17 
  2009      1     17     10     30      0       5.71      25.11       1.02      -4.66 
  2009      1     17     11      0      0      -3.23      25.05       7.93      -4.67 
  2009      1     17     11     30      0       3.60      25.01       3.58       0.48 
  2009      1     17     12      0      0      -3.91      24.99      -0.27      -2.80 
  2009      1     17     12     30      0      -7.76      24.97      -1.52       0.03 
  2009      1     17     13      0      0     -14.30      24.94      -6.77      -2.73 
  2009      1     17     13     30      0     -13.62      24.92     -12.99      -7.08 
  2009      1     17     14      0      0     -21.99      24.89     -12.94       4.80 
  2009      1     17     14     30      0     -26.23      24.88       0.65      -4.81 
  2009      1     17     15      0      0     -28.15      24.87       0.23       3.44 
  2009      1     17     15     30      0     -29.30      24.85       3.07       4.15 
  2009      1     17     16      0      0     -25.07      24.83       0.83       3.03 
  2009      1     17     16     30      0     -20.55      24.84       0.34      14.37 
  2009      1     17     17      0      0     -13.62      24.84      -1.11       8.61 
  2009      1     17     17     30      0     -13.24      24.79     -16.41      -6.63 
  2009      1     17     18      0      0      -5.06      24.71     -36.23      -2.11 
  2009      1     17     18     30      0       5.14      24.69     -36.23      10.90 
  2009      1     17     19      0      0      13.02      24.79     -36.23      -4.21 
  2009      1     17     19     30      0      26.59      24.95       5.85       4.20 
  2009      1     17     20      0      0      14.37      25.08       3.83      10.28 
  2009      1     17     20     30      0      27.74      25.03       9.73       1.02 
  2009      1     17     21      0      0      23.70      24.77       4.28       4.10 
  2009      1     17     21     30      0      32.74      24.47      -6.26      -4.26 
  2009      1     17     22      0      0      22.07      24.20      -6.97      -3.57 
  2009      1     17     22     30      0       7.64      24.02      -5.00     -13.78 
